skill_name	source_repo	file_path	file_size	line_count
llm-trading-agent-security	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/llm-trading-agent-security//SKILL.md	4640	146
matematico-tao	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/matematico-tao//SKILL.md	24896	670
logistics-exception-management	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/logistics-exception-management//SKILL.md	17099	222
matplotlib	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/matplotlib//SKILL.md	11560	361
docusign-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/docusign-automation//SKILL.md	8108	212
form-cro	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/form-cro//SKILL.md	8217	443
manim-video	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/manim-video//SKILL.md	2983	89
maxia	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/maxia//SKILL.md	3919	109
fp-async	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-async//SKILL.md	25053	972
docx-official	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/docx-official//SKILL.md	10363	202
market-research	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/market-research//SKILL.md	2301	75
mcp-builder-ms	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/mcp-builder-ms//SKILL.md	11866	309
fp-backend	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-backend//SKILL.md	34807	1340
domain-driven-design	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/domain-driven-design//SKILL.md	2565	74
mcp-server-patterns	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/mcp-server-patterns//SKILL.md	4140	69
mcp-builder	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/mcp-builder//SKILL.md	9404	241
fp-data-transforms	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-data-transforms//SKILL.md	38128	1524
messages-ops	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/messages-ops//SKILL.md	2988	104
dotnet-architect	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/dotnet-architect//SKILL.md	7336	194
memory-forensics	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/memory-forensics//SKILL.md	11484	494
dotnet-backend-patterns	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/dotnet-backend-patterns//SKILL.md	1445	40
nanoclaw-repl	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/nanoclaw-repl//SKILL.md	886	33
fp-either-ref	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-either-ref//SKILL.md	2380	91
memory-safety-patterns	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/memory-safety-patterns//SKILL.md	1130	36
nestjs-patterns	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/nestjs-patterns//SKILL.md	6638	230
dotnet-backend	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/dotnet-backend//SKILL.md	7996	264
fp-errors	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-errors//SKILL.md	23329	865
memory-systems	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/memory-systems//SKILL.md	13380	228
nextjs-turbopack	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/nextjs-turbopack//SKILL.md	2206	44
drizzle-orm-expert	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/drizzle-orm-expert//SKILL.md	10782	363
fp-option-ref	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-option-ref//SKILL.md	2170	87
mental-health-analyzer	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/mental-health-analyzer//SKILL.md	27084	989
nodejs-keccak256	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/nodejs-keccak256//SKILL.md	2947	102
dropbox-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/dropbox-automation//SKILL.md	12612	233
mermaid-expert	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/mermaid-expert//SKILL.md	1796	58
fp-pipe-ref	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-pipe-ref//SKILL.md	1654	84
nutrient-document-processing	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/nutrient-document-processing//SKILL.md	6057	167
dwarf-expert	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/dwarf-expert//SKILL.md	5048	95
metasploit-framework	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/metasploit-framework//SKILL.md	14420	487
fp-pragmatic	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-pragmatic//SKILL.md	16471	606
nuxt4-patterns	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/nuxt4-patterns//SKILL.md	4742	100
dx-optimizer	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/dx-optimizer//SKILL.md	2421	82
micro-saas-launcher	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/micro-saas-launcher//SKILL.md	12355	516
openclaw-persona-forge	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/openclaw-persona-forge//SKILL.md	12706	296
fp-react	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-react//SKILL.md	19381	792
e2e-testing-patterns	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/e2e-testing-patterns//SKILL.md	1414	44
microservices-patterns	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/microservices-patterns//SKILL.md	1412	38
opensource-pipeline	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/opensource-pipeline//SKILL.md	7229	255
fp-refactor	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-refactor//SKILL.md	47598	1789
perl-patterns	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/perl-patterns//SKILL.md	12029	504
microsoft-azure-webjobs-extensions-authentication-events-dotnet	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/microsoft-azure-webjobs-extensions-authentication-events-dotnet//SKILL.md	15305	445
e2e-testing	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/e2e-testing//SKILL.md	3613	165
fp-taskeither-ref	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-taskeither-ref//SKILL.md	2750	111
perl-security	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/perl-security//SKILL.md	14255	503
earllm-build	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/earllm-build//SKILL.md	8114	191
microsoft-teams-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/microsoft-teams-automation//SKILL.md	8868	215
fp-ts-errors	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-ts-errors//SKILL.md	23302	857
electron-development	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/electron-development//SKILL.md	29252	856
minecraft-bukkit-pro	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/minecraft-bukkit-pro//SKILL.md	4954	123
perl-testing	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/perl-testing//SKILL.md	11664	475
fp-ts-pragmatic	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-ts-pragmatic//SKILL.md	16474	599
plankton-code-quality	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/plankton-code-quality//SKILL.md	8186	236
elixir-pro	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/elixir-pro//SKILL.md	2000	57
miro-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/miro-automation//SKILL.md	8020	209
postgres-patterns	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/postgres-patterns//SKILL.md	3955	147
mixpanel-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/mixpanel-automation//SKILL.md	8939	228
elon-musk	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/elon-musk//SKILL.md	61616	1314
fp-ts-react	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-ts-react//SKILL.md	19658	797
product-capability	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/product-capability//SKILL.md	4565	141
ml-engineer	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/ml-engineer//SKILL.md	9449	166
fp-types-ref	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/fp-types-ref//SKILL.md	2120	74
email-sequence	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/email-sequence//SKILL.md	23914	931
framework-migration-code-migrate	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/framework-migration-code-migrate//SKILL.md	2274	51
ml-pipeline-workflow	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/ml-pipeline-workflow//SKILL.md	7596	260
product-lens	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/product-lens//SKILL.md	3182	92
email-systems	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/email-systems//SKILL.md	18728	679
production-scheduling	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/production-scheduling//SKILL.md	28811	238
embedding-strategies	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/embedding-strategies//SKILL.md	15376	494
mlops-engineer	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/mlops-engineer//SKILL.md	11061	217
framework-migration-deps-upgrade	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/framework-migration-deps-upgrade//SKILL.md	2206	51
project-flow-ops	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/project-flow-ops//SKILL.md	3244	111
mobile-design	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/mobile-design//SKILL.md	9517	289
emblemai-crypto-wallet	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/emblemai-crypto-wallet//SKILL.md	2443	72
framework-migration-legacy-modernize	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/framework-migration-legacy-modernize//SKILL.md	11146	135
prompt-optimizer	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/prompt-optimizer//SKILL.md	16625	397
mobile-developer	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/mobile-developer//SKILL.md	8880	203
emergency-card	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/emergency-card//SKILL.md	17549	432
python-patterns	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/python-patterns//SKILL.md	17498	750
mobile-security-coder	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/mobile-security-coder//SKILL.md	12836	182
free-tool-strategy	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/free-tool-strategy//SKILL.md	11790	582
emotional-arc-designer	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/emotional-arc-designer//SKILL.md	6071	127
python-testing	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/python-testing//SKILL.md	19678	816
freshdesk-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/freshdesk-automation//SKILL.md	11737	222
modern-javascript-patterns	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/modern-javascript-patterns//SKILL.md	1383	38
pytorch-patterns	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/pytorch-patterns//SKILL.md	12055	396
employment-contract-templates	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/employment-contract-templates//SKILL.md	1379	42
molykit	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/molykit//SKILL.md	10579	366
quality-nonconformance	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/quality-nonconformance//SKILL.md	30647	260
freshservice-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/freshservice-automation//SKILL.md	8612	217
monday-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/monday-automation//SKILL.md	12390	236
energy-procurement	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/energy-procurement//SKILL.md	29706	203
ralphinho-rfc-pipeline	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/ralphinho-rfc-pipeline//SKILL.md	1589	67
frontend-design	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/frontend-design//SKILL.md	6869	277
monetization	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/monetization//SKILL.md	11950	408
enhance-prompt	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/enhance-prompt//SKILL.md	6878	206
regex-vs-llm-structured-text	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/regex-vs-llm-structured-text//SKILL.md	6701	220
frontend-dev-guidelines	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/frontend-dev-guidelines//SKILL.md	8458	364
monorepo-architect	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/monorepo-architect//SKILL.md	2230	64
environment-setup-guide	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/environment-setup-guide//SKILL.md	11942	482
remotion-video-creation	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/remotion-video-creation//SKILL.md	3581	43
monorepo-management	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/monorepo-management//SKILL.md	1249	38
frontend-developer	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/frontend-developer//SKILL.md	7480	169
error-debugging-error-analysis	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/error-debugging-error-analysis//SKILL.md	2224	50
repo-scan	everything-claude-code	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/everything-claude-code/skills/repo-scan//SKILL.md	3610	78
moodle-external-api-development	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/moodle-external-api-development//SKILL.md	18816	600
frontend-mobile-development-component-scaffold	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/frontend-mobile-development-component-scaffold//SKILL.md	12031	406
